company_id,abn,company_name,normalized_name,website_url,industry,industry_category,entity_type,entity_status,address_line_1,address_line_2,suburb,state,postcode,email,phone,start_date,gst_registered,data_quality_score,matching_confidence,matching_method,created_at,updated_at,postcode_validation_status,postcode_corrected,postcode_confidence,primary_email,secondary_email,primary_phone,secondary_phone,business_age_years,dgr_endorsed,is_active,social_platforms_count,digital_maturity_score,digital_presence_level,has_website,has_linkedin,has_facebook,has_instagram,has_twitter,has_youtube,has_tiktok,has_github,has_pinterest,completeness_score,accuracy_score,consistency_score,quality_tier,llm_reasoning_summary,manual_review_required,processing_time_ms,llm_provider,enhancement_version,industry_company_count,state_company_count,avg_quality_in_industry,avg_digital_maturity_in_state,is_above_avg_quality,is_above_avg_digital
sample_00045,32132249382,Coastal Systems Corporation,coastal systems corporation,https://coastalsystemsc.net.au,Manufacturing,Software Development,Australian Private Company,Active,885 Sussex Street,Suite 21,Geelong,VIC,3502,sales@company3128.com.au,,2018-03-14,Yes,0.835,0.932,,2025-05-20T22:05:31.460527Z,2025-06-17T22:05:31.460527Z,valid,,1.0,sales@company3128.com.au,sales@company3128.com.au,,,6,No,Yes,5,0.749,medium,Yes,Yes,Yes,No,No,No,No,Yes,No,0.935,0.771,0.761,medium,High confidence match with enhanced social validation,,797,anthropic,2.0,287,627,0.7887282229965157,0.6294274322169059,True,True
sample_00046,64540424146,Partners Pty Ltd,partners,,Manufacturing,Marketing,Australian Private Company,Active,513 Elizabeth Lane,Suite 47,Ballarat,VIC,3655,hello@company3006.com.au,(02) 5918 4519,2012-07-11,Yes,0.741,0.894,,2025-07-13T22:05:31.460554Z,2025-08-07T22:05:31.460554Z,valid,,1.0,hello@company3006.com.au,,(02) 5918 4519,,12,No,Yes,4,0.655,medium,No,Yes,Yes,No,No,No,No,No,Yes,0.72,0.697,0.869,medium,Strong semantic similarity with business context validation,,277,anthropic,2.0,287,627,0.7887282229965157,0.6294274322169059,False,True
sample_00047,94105381056,Industries Pty Limited,industries pty,https://industries.gov.au,Telecommunications,Engineering,Australian Private Company,Active,784 Kent Circuit,Suite 29,Devonport,TAS,7246,info@company7879.com.au,(04) 7661 3167,1992-09-16,Yes,0.846,0.611,,2025-08-16T22:05:31.460579Z,2025-08-26T22:05:31.460579Z,valid,,1.0,info@company7879.com.au,,(04) 7661 3167,,32,No,Yes,4,0.55,medium,Yes,Yes,Yes,No,No,No,Yes,No,No,0.974,0.82,0.64,medium,Fuzzy name matching with domain verification,,288,anthropic,2.0,311,624,0.7834276527331189,0.6203910256410257,True,False
sample_00048,70165299787,Elite Partners Holdings,elite partners holdings,https://elitepartnersho.gov.au,Technology,Logistics,Australian Private Company,Active,329 Pitt Lane,,Weston Creek,ACT,0241,contact@company6486.com.au,(08) 6418 5162,2023-12-05,Yes,0.856,0.586,,2025-08-12T22:05:31.460604Z,2025-09-01T22:05:31.460604Z,valid,,1.0,contact@company6486.com.au,,(08) 6418 5162,,1,No,Yes,3,0.691,medium,Yes,Yes,No,No,No,No,No,Yes,No,0.957,0.741,0.884,high,"ABR record only, limited validation available",,61,anthropic,2.0,268,632,0.7820820895522389,0.630131329113924,True,True
sample_00049,70369141962,Professional Partners Holdings,professional partners holdings,,Technology,Law Firm,Australian Private Company,Active,15 Queen Street,,Geraldton,WA,6619,contact@company8564.com.au,(07) 2538 3339,1993-04-28,Yes,0.781,0.758,,2025-05-15T22:05:31.460630Z,2025-05-20T22:05:31.460630Z,valid,,1.0,contact@company8564.com.au,,(07) 2538 3339,(07) 9350 9725,31,No,Yes,4,0.517,medium,No,Yes,Yes,Yes,No,No,No,No,No,0.97,0.678,0.61,medium,Strong semantic similarity with business context validation,,371,anthropic,2.0,268,617,0.7820820895522389,0.6142350081037278,False,False
sample_00050,95866212524,Consulting Corporation,consulting corporation,https://consultingcorpo.org.au,Construction,Import/Export,Australian Private Company,Inactive,549 Kent Lane,,Newcastle,NSW,2247,hello@company3879.com.au,(02) 5387 2708,2006-07-19,Yes,0.679,0.551,,2025-03-22T22:05:31.460656Z,2025-04-04T22:05:31.460656Z,valid,,1.0,hello@company3879.com.au,,(02) 5387 2708,,18,No,No,2,0.361,low,Yes,Yes,No,Yes,No,No,No,No,No,0.639,0.702,0.714,low,"ABR record only, limited validation available",,134,anthropic,2.0,277,624,0.7871046931407942,0.6298365384615384,False,False
sample_00051,12086298744,Industries Limited,industries,,Energy,Accounting,Australian Private Company,Active,679 Elizabeth Circuit,,Melbourne,VIC,3134,contact@company6055.com.au,(07) 9219 9438,2013-04-28,Yes,0.807,0.93,,2025-03-31T22:05:31.460686Z,2025-04-22T22:05:31.460686Z,valid,,1.0,contact@company6055.com.au,,(07) 9219 9438,,11,No,Yes,6,0.882,high,No,No,Yes,Yes,No,Yes,Yes,Yes,No,0.814,0.847,0.713,medium,High confidence match with enhanced social validation,,426,anthropic,2.0,283,627,0.7826537102473498,0.6294274322169059,True,True
sample_00052,92733482623,Urban Systems Pty Ltd,urban systems,https://urbansystems.edu.au,Agriculture,Consulting,Australian Private Company,Active,891 Sussex Road,Suite 50,Port Augusta,SA,5628,hello@company9386.com.au,(08) 9442 7129,1997-09-27,Yes,0.745,0.627,,2024-11-09T22:05:31.460711Z,2024-11-16T22:05:31.460711Z,valid,,1.0,hello@company9386.com.au,,(08) 9442 7129,(02) 2775 6080,27,No,Yes,6,0.795,high,Yes,Yes,Yes,Yes,No,No,No,Yes,No,0.707,0.772,0.768,medium,Fuzzy name matching with domain verification,,117,anthropic,2.0,294,627,0.7819285714285714,0.6214848484848484,False,True
sample_00053,73096862185,Partners Pty Limited,partners pty,https://partners.com.au,Automotive,Manufacturing,Australian Private Company,Active,341 Sussex Place,,Geelong,VIC,3398,contact@company639.com.au,(08) 4337 3566,2003-03-21,Yes,0.761,0.902,,2025-04-12T22:05:31.460738Z,2025-04-23T22:05:31.460738Z,valid,,1.0,contact@company639.com.au,support@company639.com.au,(08) 4337 3566,,21,No,Yes,1,0.487,low,Yes,Yes,No,No,No,No,No,No,No,0.748,0.719,0.872,medium,High confidence match with enhanced social validation,,610,anthropic,2.0,269,627,0.7744386617100372,0.6294274322169059,False,False
sample_00054,61677422868,Industries Holdings,industries holdings,https://industriesholdi.edu.au,Technology,Architecture,Australian Private Company,Active,429 Bourke Place,Suite 31,Rockhampton,QLD,4799,hello@company5992.com.au,(04) 3569 5018,2016-05-26,Yes,0.777,0.861,,2025-07-20T22:05:31.460764Z,2025-08-15T22:05:31.460764Z,valid,,1.0,hello@company5992.com.au,,(04) 3569 5018,,8,No,Yes,5,0.617,medium,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0.687,0.866,0.777,medium,Strong semantic similarity with business context validation,,308,anthropic,2.0,268,647,0.7820820895522389,0.6229551777434312,False,False
sample_00055,44083235090,Urban Group Holdings,urban group holdings,https://urbangroupholdi.com.au,Media,Restaurant,Australian Private Company,Active,219 Collins Place,Suite 27,Burnie,TAS,7309,admin@company7636.com.au,(03) 4215 2086,2006-03-12,Yes,0.796,0.632,,2024-11-27T22:05:31.460791Z,2024-12-19T22:05:31.460791Z,valid,,1.0,admin@company7636.com.au,,(03) 4215 2086,,18,No,Yes,6,0.843,high,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0.712,0.874,0.808,medium,Fuzzy name matching with domain verification,,240,anthropic,2.0,244,624,0.7869426229508197,0.6203910256410257,True,True
sample_00056,59521337184,Coastal Consulting Limited,coastal consulting,https://coastalconsulti.edu.au,Education,Manufacturing,Australian Private Company,Active,986 York Street,Suite 50,Alice Springs,NT,0963,sales@company552.com.au,,2004-01-21,Yes,0.844,0.634,,2025-03-19T22:05:31.460821Z,2025-03-30T22:05:31.460821Z,valid,,1.0,sales@company552.com.au,,,,20,No,Yes,5,0.684,medium,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0.901,0.774,0.869,medium,Fuzzy name matching with domain verification,,169,anthropic,2.0,315,602,0.7842571428571429,0.633234219269103,True,True
sample_00057,99678296713,Regional Systems Holdings,regional systems holdings,https://regionalsystems.net.au,Education,Manufacturing,Australian Private Company,Active,546 Elizabeth Road,,Ballarat,VIC,3199,,(07) 5943 6918,2004-08-01,Yes,0.868,0.914,,2025-05-20T22:05:31.460849Z,2025-06-10T22:05:31.460849Z,valid,,1.0,,,(07) 5943 6918,,20,No,Yes,3,0.513,medium,Yes,Yes,No,No,No,No,No,No,Yes,0.912,0.842,0.831,high,High confidence match with enhanced social validation,,463,anthropic,2.0,315,627,0.7842571428571429,0.6294274322169059,True,False
sample_00058,52847625759,Australian Tech Pty Ltd,australian tech,https://australiantech.gov.au,Manufacturing,Marketing,Australian Private Company,Inactive,120 Collins Street,,Rockhampton,QLD,4165,,(08) 2319 7127,2021-05-27,No,0.749,0.871,,2025-06-01T22:05:31.460873Z,2025-06-01T22:05:31.460873Z,valid,,1.0,,,(08) 2319 7127,,3,No,No,6,0.806,high,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,0.777,0.711,0.771,medium,Strong semantic similarity with business context validation,,402,anthropic,2.0,287,647,0.7887282229965157,0.6229551777434312,False,True
sample_00059,88165441239,Advanced Partners Pty Limited,advanced partners pty,,Technology,Logistics,Australian Private Company,Active,270 Pitt Street,Suite 40,Burnie,TAS,7241,sales@company1063.com.au,(04) 9885 8766,2014-12-24,Yes,0.798,0.615,,2024-12-14T22:05:31.460900Z,2024-12-16T22:05:31.460900Z,valid,,1.0,sales@company1063.com.au,sales@company1063.com.au,(04) 9885 8766,,10,No,Yes,5,0.694,medium,No,Yes,Yes,Yes,No,No,No,Yes,No,0.796,0.767,0.866,medium,Fuzzy name matching with domain verification,,169,anthropic,2.0,268,624,0.7820820895522389,0.6203910256410257,True,True
sample_00060,25355003840,Advanced Tech Australia,advanced tech australia,https://advancedtechaus.net.au,Retail Trade,Import/Export,Australian Private Company,Active,7 Collins Avenue,,Central Coast,NSW,2482,contact@company4101.com.au,(07) 4576 3257,2000-02-27,No,0.857,0.848,,2025-05-06T22:05:31.460925Z,2025-05-25T22:05:31.460925Z,valid,,1.0,contact@company4101.com.au,,(07) 4576 3257,,24,Yes,Yes,6,0.793,high,Yes,Yes,Yes,No,No,No,No,No,Yes,0.831,0.881,0.858,high,Strong semantic similarity with business context validation,,308,anthropic,2.0,278,624,0.7832374100719425,0.6298365384615384,True,True
sample_00061,66578744657,Trading Pty Ltd,trading,https://trading.edu.au,Mining,Engineering,Australian Private Company,Active,886 George Lane,,Bunbury,WA,6468,sales@company3203.com.au,(07) 5544 5121,2006-09-24,Yes,0.817,0.816,,2025-03-21T22:05:31.460951Z,2025-04-11T22:05:31.460951Z,valid,,1.0,sales@company3203.com.au,,(07) 5544 5121,,18,Yes,Yes,3,0.605,medium,Yes,Yes,Yes,No,Yes,No,No,No,No,0.956,0.686,0.801,medium,Strong semantic similarity with business context validation,,217,anthropic,2.0,280,617,0.7754607142857143,0.6142350081037278,True,False
sample_00062,54287616887,Global Services Corporation,global services corporation,,Media,Import/Export,Australian Private Company,Active,935 Elizabeth Drive,,Rockhampton,QLD,4723,info@company6884.com.au,(08) 3077 3398,1994-01-23,Yes,0.792,0.64,,2025-02-13T22:05:31.460978Z,2025-03-04T22:05:31.460978Z,valid,,1.0,info@company6884.com.au,,(08) 3077 3398,,30,No,Yes,4,0.728,medium,No,Yes,No,Yes,No,No,No,Yes,No,0.652,0.91,0.835,medium,Fuzzy name matching with domain verification,,237,anthropic,2.0,244,647,0.7869426229508197,0.6229551777434312,True,True
sample_00063,31260534417,Trading Group,trading group,,Energy,Marketing,Australian Private Company,Active,335 Pitt Lane,,Geraldton,WA,6499,info@company230.com.au,(08) 9204 6549,2013-06-02,Yes,0.806,0.963,,2025-09-26T22:05:31.461003Z,2025-09-30T22:05:31.461003Z,valid,,1.0,info@company230.com.au,,(08) 9204 6549,(04) 5966 5560,11,No,Yes,4,0.505,medium,No,Yes,No,No,Yes,No,Yes,No,No,0.649,0.923,0.886,medium,High confidence match with enhanced social validation,,498,anthropic,2.0,283,617,0.7826537102473498,0.6142350081037278,True,False
sample_00064,34626791062,Coastal Systems Group,coastal systems group,https://coastalsystemsg.net.au,Agriculture,Retail,Australian Private Company,Active,732 Kent Avenue,,Hobart,TAS,7223,contact@company237.com.au,(07) 3114 5872,2003-08-23,Yes,0.798,0.82,,2024-12-17T22:05:31.461026Z,2025-01-06T22:05:31.461026Z,valid,,1.0,contact@company237.com.au,,(07) 3114 5872,,21,No,Yes,3,0.585,medium,Yes,No,No,No,No,No,Yes,Yes,No,0.847,0.708,0.881,medium,Strong semantic similarity with business context validation,,354,anthropic,2.0,294,624,0.7819285714285714,0.6203910256410257,True,False
sample_00065,77182647835,Systems Pty Ltd,systems,https://systems.org.au,Retail Trade,Accounting,Australian Private Company,Active,577 King Street,Suite 27,Gold Coast,QLD,4691,hello@company121.com.au,(07) 3652 4223,2020-07-04,Yes,0.782,0.584,,2025-01-18T22:05:31.461052Z,2025-02-13T22:05:31.461052Z,valid,,1.0,hello@company121.com.au,,(07) 3652 4223,,4,No,Yes,3,0.572,medium,Yes,Yes,No,No,No,No,No,No,No,0.968,0.666,0.642,medium,"ABR record only, limited validation available",,59,anthropic,2.0,278,647,0.7832374100719425,0.6229551777434312,False,False
sample_00066,19450270190,Premier Tech Pty Limited,premier tech pty,https://premiertech.com.au,Manufacturing,Import/Export,Australian Private Company,Active,877 Sussex Road,,Melbourne,VIC,3327,sales@company5682.com.au,(08) 4238 3910,2001-07-23,Yes,0.803,0.947,,2024-12-12T22:05:31.461077Z,2025-01-04T22:05:31.461077Z,valid,,1.0,sales@company5682.com.au,,(08) 4238 3910,,23,No,Yes,3,0.535,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.948,0.708,0.701,medium,High confidence match with enhanced social validation,,790,anthropic,2.0,287,627,0.7887282229965157,0.6294274322169059,True,False
sample_00067,76501882149,Partners Limited,partners,,Hospitality,Marketing,Australian Private Company,Inactive,206 York Lane,,Gold Coast,QLD,4508,sales@company6777.com.au,(07) 2009 1094,2011-02-27,Yes,0.81,0.865,,2025-02-17T22:05:31.461104Z,2025-03-19T22:05:31.461104Z,valid,,1.0,sales@company6777.com.au,sales@company6777.com.au,(07) 2009 1094,,13,No,No,5,0.588,medium,No,Yes,Yes,Yes,Yes,Yes,No,No,No,0.93,0.762,0.664,medium,Strong semantic similarity with business context validation,,399,anthropic,2.0,296,647,0.7866047297297297,0.6229551777434312,True,False
sample_00068,23219008059,Advanced Group Group,advanced group group,,Finance,Medical Practice,Australian Private Company,Active,770 King Avenue,,Shepparton,VIC,3874,,(07) 9180 9594,2004-04-22,Yes,0.751,0.553,,2025-01-22T22:05:31.461127Z,2025-01-22T22:05:31.461127Z,valid,,1.0,,,(07) 9180 9594,(04) 1110 2075,20,No,Yes,2,0.309,low,No,Yes,No,No,No,No,No,No,No,0.758,0.806,0.628,medium,"ABR record only, limited validation available",,135,anthropic,2.0,266,627,0.7822105263157895,0.6294274322169059,False,False
sample_00069,13859874184,Global Tech Limited,global tech,https://globaltech.com.au,Manufacturing,Real Estate Agency,Australian Private Company,Active,509 King Circuit,Suite 24,Nhulunbuy,NT,0861,contact@company3597.com.au,(03) 8354 3142,2019-06-18,Yes,0.688,0.949,,2025-05-15T22:05:31.461151Z,2025-05-30T22:05:31.461151Z,valid,,1.0,contact@company3597.com.au,,(03) 8354 3142,,5,No,Yes,5,0.735,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.731,0.68,0.619,low,High confidence match with enhanced social validation,,512,anthropic,2.0,287,602,0.7887282229965157,0.633234219269103,False,True
sample_00070,07685862869,Metro Group Pty Ltd,metro group,https://metrogroup.gov.au,Retail Trade,Software Development,Australian Private Company,Active,953 Queen Lane,,Adelaide,SA,5056,contact@company9466.com.au,(02) 2234 8804,2014-09-21,Yes,0.73,0.644,,2025-08-29T22:05:31.461176Z,2025-09-09T22:05:31.461176Z,valid,,1.0,contact@company9466.com.au,support@company9466.com.au,(02) 2234 8804,,10,No,Yes,3,0.593,medium,Yes,Yes,No,No,No,No,No,Yes,No,0.688,0.687,0.901,medium,Fuzzy name matching with domain verification,,142,anthropic,2.0,278,627,0.7832374100719425,0.6214848484848484,False,False
sample_00071,62697991320,Consulting Pty Limited,consulting pty,https://consulting.net.au,Finance,Marketing,Australian Private Company,Active,307 Kent Circuit,,Sydney,NSW,2876,contact@company6611.com.au,(04) 6580 3812,1995-11-28,Yes,0.755,0.806,,2024-12-30T22:05:31.461201Z,2024-12-30T22:05:31.461201Z,valid,,1.0,contact@company6611.com.au,,(04) 6580 3812,,29,No,Yes,7,0.898,high,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,0.781,0.71,0.796,medium,Strong semantic similarity with business context validation,,368,anthropic,2.0,266,624,0.7822105263157895,0.6298365384615384,False,True
sample_00072,89890313432,Group Group,group group,https://groupgroup.net.au,Agriculture,Consulting,Australian Private Company,Active,333 King Circuit,,Canberra,ACT,0292,,(08) 4068 3147,1992-07-11,Yes,0.872,0.828,,2025-05-16T22:05:31.461225Z,2025-06-01T22:05:31.461225Z,valid,,1.0,,,(08) 4068 3147,,32,No,Yes,7,0.795,high,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0.972,0.801,0.816,high,Strong semantic similarity with business context validation,,485,anthropic,2.0,294,632,0.7819285714285714,0.630131329113924,True,True
sample_00073,47792568801,Elite Group Pty Limited,elite group pty,https://elitegroup.edu.au,Mining,Law Firm,Australian Private Company,Active,609 King Close,,Adelaide,SA,5259,info@company6425.com.au,(03) 2808 5425,1990-05-11,Yes,0.782,0.873,,2024-12-13T22:05:31.461250Z,2024-12-26T22:05:31.461250Z,valid,,1.0,info@company6425.com.au,,(03) 2808 5425,,34,No,Yes,4,0.649,medium,Yes,Yes,No,Yes,No,No,No,Yes,No,0.824,0.805,0.653,medium,Strong semantic similarity with business context validation,,497,anthropic,2.0,280,627,0.7754607142857143,0.6214848484848484,False,True
sample_00074,22199461443,Services Australia,services australia,,Education,Software Development,Australian Private Company,Active,626 Pitt Avenue,Suite 50,Mount Gambier,SA,5979,sales@company8287.com.au,(03) 5942 6078,1993-01-14,No,0.84,0.845,,2025-07-14T22:05:31.461277Z,2025-07-30T22:05:31.461277Z,valid,,1.0,sales@company8287.com.au,,(03) 5942 6078,,31,No,Yes,7,0.784,high,No,Yes,Yes,Yes,Yes,Yes,No,No,No,0.874,0.826,0.801,medium,Strong semantic similarity with business context validation,,425,anthropic,2.0,315,627,0.7842571428571429,0.6214848484848484,True,True
sample_00075,34535307761,Urban Tech Corporation,urban tech corporation,https://urbantechcorpor.gov.au,Energy,Real Estate Agency,Australian Private Company,Active,224 Sussex Road,,Melbourne,VIC,3411,hello@company9198.com.au,(04) 2562 7811,2000-07-16,No,0.811,0.908,,2024-11-10T22:05:31.461301Z,2024-11-16T22:05:31.461301Z,valid,,1.0,hello@company9198.com.au,sales@company9198.com.au,(04) 2562 7811,(04) 5839 3393,24,No,Yes,2,0.225,low,Yes,Yes,Yes,No,No,No,No,No,No,0.87,0.769,0.777,medium,High confidence match with enhanced social validation,,601,anthropic,2.0,283,627,0.7826537102473498,0.6294274322169059,True,False
sample_00076,42531134729,Advanced Services Australia,advanced services australia,,Manufacturing,Real Estate Agency,Australian Private Company,Active,767 George Street,,Newcastle,NSW,2649,hello@company5359.com.au,,2017-08-02,Yes,0.76,0.712,,2025-09-28T22:05:31.461326Z,2025-10-28T22:05:31.461326Z,valid,,1.0,hello@company5359.com.au,,,,7,No,Yes,5,0.681,medium,No,No,Yes,Yes,Yes,Yes,No,No,No,0.815,0.66,0.849,medium,Fuzzy name matching with domain verification,,117,anthropic,2.0,287,624,0.7887282229965157,0.6298365384615384,False,True
sample_00077,02313569077,Regional Industries Australia,regional industries australia,https://regionalindustr.com.au,Retail Trade,Architecture,Australian Private Company,Active,814 Pitt Place,,Nhulunbuy,NT,0987,hello@company1483.com.au,,2008-03-07,Yes,0.76,0.884,,2024-11-15T22:05:31.461351Z,2024-11-28T22:05:31.461351Z,valid,,1.0,hello@company1483.com.au,admin@company1483.com.au,,,16,No,Yes,4,0.508,medium,Yes,Yes,No,Yes,Yes,No,No,Yes,No,0.669,0.883,0.696,medium,Strong semantic similarity with business context validation,,457,anthropic,2.0,278,602,0.7832374100719425,0.633234219269103,False,False
sample_00078,68976961586,Regional Trading Corporation,regional trading corporation,https://regionaltrading.gov.au,Technology,Retail,Australian Private Company,Active,989 Sussex Circuit,,Katherine,NT,0943,hello@company9654.com.au,(03) 8263 6594,2014-07-15,Yes,0.637,0.8,,2025-04-25T22:05:31.461380Z,2025-05-12T22:05:31.461380Z,valid,,1.0,hello@company9654.com.au,,(03) 8263 6594,(07) 3480 1026,10,No,Yes,4,0.665,medium,Yes,Yes,No,Yes,No,No,No,No,No,0.629,0.673,0.582,low,Strong semantic similarity with business context validation,,454,anthropic,2.0,268,602,0.7820820895522389,0.633234219269103,False,True
